Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,37:27,12,22,.545,5,10,.500,4,6,.667,1,9,10,9,0,0,4,0,33,+5
Dorian Finney-Smith,34:05,3,5,.600,0,2,.000,0,0,,0,4,4,2,0,1,1,3,6,-8
Kristaps Porziņģis,32:56,5,15,.333,3,10,.300,4,4,1.000,1,9,10,3,1,1,1,1,17,+4
Josh Richardson,29:00,4,11,.364,1,6,.167,2,2,1.000,1,1,2,4,0,2,0,1,11,+9
Maxi Kleber,28:18,4,6,.667,3,5,.600,2,2,1.000,1,5,6,1,3,2,0,2,13,+13
Jalen Brunson,29:05,9,13,.692,3,6,.500,3,5,.600,1,5,6,3,1,0,1,1,24,-10
Tim Hardaway,22:37,2,8,.250,1,5,.200,0,0,,0,2,2,4,1,0,0,0,5,+2
Dwight Powell,12:50,3,4,.750,0,0,,2,2,1.000,1,3,4,0,0,0,1,3,8,+9
Trey Burke,9:52,4,5,.800,1,2,.500,2,2,1.000,0,1,1,2,0,0,0,0,11,+9
Willie Cauley-Stein,3:50,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,1,2,-3
