Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Karl-Anthony Towns,32:58,7,17,.412,3,6,.500,9,9,1.000,1,4,5,6,1,0,2,3,26,-21
Jaden McDaniels,32:02,2,4,.500,0,2,.000,0,0,,1,1,2,0,1,1,0,5,4,-21
Ricky Rubio,28:43,4,9,.444,3,5,.600,0,0,,0,4,4,6,1,0,1,2,11,-5
Anthony Edwards,27:57,4,10,.400,2,7,.286,6,8,.750,0,1,1,2,0,0,2,1,16,-3
Josh Okogie,23:47,3,6,.500,0,1,.000,1,2,.500,3,1,4,1,1,0,0,4,7,+7
D'Angelo Russell,28:52,6,12,.500,2,5,.400,1,2,.500,0,3,3,9,2,1,2,0,15,-6
Naz Reid,23:54,11,15,.733,2,3,.667,0,0,,0,7,7,2,0,1,2,4,24,+7
Juan Hernangómez,19:08,6,10,.600,3,5,.600,1,1,1.000,1,1,2,0,1,0,0,1,16,+12
Jarred Vanderbilt,16:20,2,3,.667,0,0,,0,0,,3,3,6,2,0,1,0,1,4,+14
Jordan McLaughlin,6:19,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,1,0,2,+1
