Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,39:45,8,11,.727,1,2,.500,1,3,.333,0,11,11,11,4,1,4,4,18,+2
Malcolm Brogdon,37:36,10,17,.588,1,5,.200,3,4,.750,1,3,4,4,1,0,4,5,24,0
Justin Holiday,36:22,2,7,.286,2,7,.286,3,4,.750,0,4,4,1,1,0,0,1,9,-3
Caris LeVert,33:37,6,16,.375,3,8,.375,4,4,1.000,0,3,3,5,2,0,1,4,19,-12
Myles Turner,24:25,3,8,.375,1,2,.500,2,2,1.000,1,3,4,1,0,2,1,5,9,-12
Doug McDermott,22:05,4,7,.571,1,4,.250,3,3,1.000,1,1,2,1,0,0,0,3,12,+8
T.J. McConnell,21:43,6,9,.667,0,0,,0,0,,0,2,2,4,1,0,4,1,12,-6
Edmond Sumner,12:12,3,5,.600,0,1,.000,2,2,1.000,1,1,2,0,1,0,1,3,8,-14
Aaron Holiday,9:10,1,4,.250,0,3,.000,1,1,1.000,0,0,0,1,0,0,1,0,3,-2
Goga Bitadze,3:05,0,0,,0,0,,1,2,.500,0,2,2,1,0,0,0,2,1,-6
