Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,38:11,16,29,.552,4,9,.444,5,5,1.000,0,3,3,3,0,1,5,3,41,-7
Rui Hachimura,37:12,7,12,.583,1,3,.333,2,2,1.000,1,4,5,3,2,0,1,3,17,-16
Russell Westbrook,33:29,4,16,.250,2,5,.400,2,2,1.000,0,4,4,8,0,1,7,4,12,-17
Thomas Bryant,29:31,3,7,.429,0,1,.000,1,2,.500,2,6,8,2,1,1,0,2,7,-12
Deni Avdija,14:25,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,0,0,2,0,-21
Dāvis Bertāns,27:26,4,10,.400,4,9,.444,1,1,1.000,0,4,4,1,1,0,1,2,13,+7
Ish Smith,17:13,3,6,.500,0,0,,2,2,1.000,1,2,3,1,3,0,1,1,8,+11
Moritz Wagner,12:33,0,0,,0,0,,1,2,.500,0,3,3,1,0,0,1,3,1,+12
Garrison Mathews,11:02,2,2,1.000,0,0,,0,0,,1,1,2,0,2,0,0,1,4,+17
Robin Lopez,6:53,1,2,.500,0,0,,0,0,,2,1,3,0,0,1,0,0,2,-7
Isaac Bonga,6:18,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-5
Raul Neto,5:47,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,2,2,-7
