Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,39:48,9,25,.360,1,6,.167,4,4,1.000,2,12,14,11,1,0,4,1,23,-4
Deni Avdija,39:39,4,10,.400,2,6,.333,2,2,1.000,2,8,10,1,0,1,0,1,12,+8
Alex Len,29:14,6,10,.600,0,0,,1,3,.333,4,4,8,0,0,4,3,4,13,+11
Raul Neto,25:35,2,11,.182,0,4,.000,0,0,,0,2,2,4,1,0,2,5,4,+7
Dāvis Bertāns,24:17,5,8,.625,5,8,.625,2,2,1.000,0,5,5,2,2,0,1,2,17,+12
Garrison Mathews,29:14,5,7,.714,4,6,.667,3,3,1.000,0,0,0,0,0,0,1,1,17,-8
Ish Smith,21:02,5,12,.417,0,0,,0,0,,1,4,5,3,1,0,3,0,10,-10
Chandler Hutchison,12:30,0,6,.000,0,3,.000,2,2,1.000,0,3,3,0,1,0,1,2,2,-15
Anthony Gill,9:54,1,5,.200,0,2,.000,0,0,,5,1,6,0,1,0,1,2,2,-4
Robin Lopez,8:47,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,-7
