Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,53,103,.515,10,33,.303,11,15,.733,13,32,45,25,11,7,10,16,127
CHI,1,240,39,83,.470,14,29,.483,13,16,.813,8,30,38,26,3,6,19,19,105
