Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Eric Gordon,34:16,.703,.607,.500,.500,2.7,3.7,3.1,38.6,1.5,2.4,0.0,21.7,156,125,11.4
P.J. Tucker,30:47,.000,.000,1.000,.000,9.0,20.5,13.9,4.7,0.0,0.0,33.3,8.5,39,129,-15.1
John Wall,30:38,.574,.525,.300,.300,0.0,8.2,3.5,33.2,3.2,0.0,8.1,35.0,113,123,8.5
Jae'Sean Tate,27:25,.450,.450,.400,.000,3.4,13.8,7.8,13.5,0.0,0.0,9.1,17.5,93,130,-8.8
DeMarcus Cousins,21:55,.506,.444,.333,.222,8.4,46.1,24.3,18.1,0.0,0.0,9.2,21.6,108,127,-3.1
Sterling Brown,25:35,.688,.688,.625,.000,0.0,29.6,12.5,0.0,0.0,0.0,0.0,13.6,135,128,-0.6
Danuel House,22:36,.000,.000,.625,.000,0.0,11.2,4.7,6.4,0.0,11.0,11.1,17.3,7,118,-16.0
David Nwaba,22:00,.578,.333,.500,1.333,8.4,11.5,9.7,0.0,2.3,0.0,0.0,18.8,135,125,-1.1
Mason Jones,8:35,.129,.000,1.000,.667,0.0,58.9,24.9,16.9,0.0,0.0,20.5,24.8,33,126,-20.0
Ray Spalding,8:35,.347,.500,.000,1.000,10.8,14.7,12.4,0.0,0.0,9.6,25.8,19.7,61,119,-8.8
Ben McLemore,3:49,.452,.000,1.000,1.500,24.2,0.0,14.0,0.0,0.0,0.0,0.0,37.9,117,131,-1.5
Rodions Kurucs,3:49,.500,.500,.500,.000,24.2,0.0,14.0,0.0,13.0,0.0,0.0,22.8,119,102,9.5
