Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Eric Gordon,34:16,8,14,.571,1,7,.143,7,7,1.000,1,1,2,6,1,1,0,2,24,-23
P.J. Tucker,30:47,0,4,.000,0,4,.000,0,0,,3,5,8,1,0,0,2,3,0,-8
John Wall,30:38,9,20,.450,3,6,.500,5,6,.833,0,2,2,4,2,0,2,0,26,-4
Jae'Sean Tate,27:25,4,10,.400,1,4,.250,0,0,,1,3,4,2,0,0,1,4,9,-24
DeMarcus Cousins,21:55,4,9,.444,0,3,.000,2,2,1.000,2,8,10,2,0,0,1,3,10,+2
Sterling Brown,25:35,4,8,.500,3,5,.600,0,0,,0,6,6,0,0,0,0,1,11,-28
Danuel House,22:36,0,8,.000,0,5,.000,0,0,,0,2,2,1,0,3,1,0,0,-10
David Nwaba,22:00,2,6,.333,0,3,.000,7,8,.875,2,2,4,0,1,0,0,2,11,-17
Ray Spalding,8:35,1,2,.500,0,0,,0,2,.000,1,1,2,0,0,1,1,1,2,+1
Mason Jones,8:35,0,3,.000,0,3,.000,1,2,.500,0,4,4,1,0,0,1,0,1,+1
Ben McLemore,3:49,0,2,.000,0,2,.000,3,3,1.000,1,0,1,0,0,0,0,0,3,0
Rodions Kurucs,3:49,1,2,.500,0,1,.000,0,0,,1,0,1,0,1,0,0,1,2,0
