Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,36:35,8,14,.571,0,0,,8,8,1.000,1,2,3,12,1,0,3,3,24,0
Jakob Poeltl,35:55,6,9,.667,0,0,,1,3,.333,6,4,10,5,1,1,1,4,13,+1
Derrick White,34:13,9,16,.563,3,7,.429,4,5,.800,0,1,1,3,3,1,0,2,25,+17
Dejounte Murray,31:50,5,17,.294,1,5,.200,1,1,1.000,1,6,7,4,3,0,2,2,12,+7
Keldon Johnson,26:42,6,10,.600,1,1,1.000,2,2,1.000,0,4,4,2,0,0,1,5,15,+7
Patty Mills,22:23,1,6,.167,0,3,.000,0,0,,0,1,1,3,0,0,1,1,2,-12
Rudy Gay,19:24,5,12,.417,3,7,.429,2,2,1.000,0,6,6,1,0,0,1,3,15,-11
Lonnie Walker,17:16,2,6,.333,1,3,.333,3,3,1.000,0,0,0,2,1,0,0,0,8,-19
Drew Eubanks,12:05,1,2,.500,0,0,,3,4,.750,2,3,5,0,1,0,0,0,5,-2
Devin Vassell,3:37,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,1,0,+2
