Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bam Adebayo,27:41,.708,.500,.000,1.100,4.7,10.2,7.9,15.2,1.7,6.2,0.0,22.9,163,94,10.3
Duncan Robinson,26:22,.333,.333,1.000,.000,0.0,3.6,2.1,9.3,0.0,0.0,18.2,17.9,68,105,-13.6
Jimmy Butler,25:38,.665,.571,.000,1.143,5.1,25.7,17.0,47.5,5.6,3.3,16.0,20.9,143,82,15.7
Goran Dragić,22:20,.643,.643,.286,.000,0.0,12.6,7.3,25.0,0.0,0.0,22.2,17.3,114,101,-4.2
Kelly Olynyk,20:41,1.063,1.063,.875,.000,6.3,27.3,18.5,8.0,0.0,0.0,0.0,16.6,200,95,16.6
Kendrick Nunn,31:59,.699,.706,.353,.118,12.2,14.7,13.6,5.7,3.0,0.0,18.3,29.3,113,94,2.0
Tyler Herro,29:22,.535,.500,.467,.133,8.8,6.4,7.4,19.7,1.6,5.8,15.9,27.5,107,96,1.3
Andre Iguodala,24:27,.750,.750,1.000,.000,5.3,34.6,22.3,15.1,1.9,7.0,0.0,7.0,173,84,9.3
Precious Achiuwa,20:19,.250,.250,.000,.000,0.0,4.6,2.7,0.0,2.3,0.0,20.0,21.1,42,99,-20.4
Max Strus,7:51,1.500,1.500,1.000,.000,0.0,24.0,13.9,0.0,0.0,0.0,0.0,5.5,300,97,7.1
Gabe Vincent,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-6.7
KZ Okpala,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.7,0,106,-32.7
