Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Elfrid Payton,37:15,5,11,.455,1,4,.250,4,6,.667,0,2,2,5,1,0,3,3,15,+15
RJ Barrett,36:45,10,17,.588,2,3,.667,6,8,.750,1,1,2,5,0,0,2,4,28,+13
Julius Randle,36:23,4,11,.364,1,2,.500,7,7,1.000,2,15,17,9,1,0,2,3,16,+14
Mitchell Robinson,27:23,8,11,.727,0,0,,2,2,1.000,4,4,8,1,1,2,0,4,18,+9
Reggie Bullock,17:03,4,8,.500,4,5,.800,0,0,,0,2,2,0,1,0,0,4,12,+8
Alec Burks,30:57,2,8,.250,1,3,.333,6,8,.750,0,5,5,1,0,1,1,3,11,+7
Nerlens Noel,20:26,1,3,.333,0,0,,4,6,.667,4,7,11,1,1,4,1,2,6,+6
Obi Toppin,11:47,2,4,.500,0,0,,1,2,.500,0,4,4,1,0,2,1,2,5,+1
Kevin Knox,11:15,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,0,2,3,+2
Immanuel Quickley,10:45,1,5,.200,1,4,.250,2,2,1.000,0,3,3,1,0,0,1,2,5,0
