Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,34:08,.575,.550,.350,.100,8.3,39.4,23.7,16.9,0.0,0.0,8.7,27.6,118,111,4.8
Dwayne Bacon,31:41,.595,.500,.333,.400,0.0,9.1,4.5,10.1,0.0,0.0,5.4,24.2,127,118,-0.1
Michael Carter-Williams,29:31,.535,.533,.067,.133,6.4,6.5,6.4,43.8,1.7,0.0,27.4,30.5,93,115,-3.2
Al-Farouq Aminu,21:23,.000,.000,.571,.000,4.4,9.0,6.7,5.8,4.6,0.0,22.2,17.3,15,108,-16.7
Aaron Gordon,13:56,.483,.375,.125,.375,0.0,13.8,6.8,0.0,0.0,8.2,0.0,27.5,111,111,-5.0
Chasson Randle,30:19,.643,.643,.714,.000,0.0,6.3,3.1,23.1,3.2,0.0,12.5,10.9,133,111,2.2
Chuma Okeke,25:34,.583,.583,.333,.000,7.4,11.3,9.3,11.3,0.0,4.5,0.0,9.7,143,115,1.0
Khem Birch,22:52,.000,.000,.167,.000,20.6,25.2,22.9,0.0,2.1,5.0,14.3,12.6,42,107,-12.2
Gary Clark,16:44,.667,.667,.667,.000,11.2,17.2,14.2,18.9,0.0,0.0,14.3,17.2,131,116,3.8
Mohamed Bamba,13:52,.581,.583,.667,.333,6.8,27.7,17.1,0.0,0.0,8.2,0.0,20.4,126,107,0.1
