Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,34:08,10,20,.500,2,7,.286,2,2,1.000,3,14,17,3,0,0,2,2,24,-8
Dwayne Bacon,31:41,6,15,.400,3,5,.600,6,6,1.000,0,3,3,2,0,0,1,3,21,-4
Michael Carter-Williams,29:31,8,15,.533,0,1,.000,1,2,.500,2,2,4,7,1,0,6,3,17,-9
Al-Farouq Aminu,21:23,0,7,.000,0,4,.000,0,0,,1,2,3,1,2,0,2,0,0,+4
Aaron Gordon,13:56,3,8,.375,0,1,.000,3,3,1.000,0,2,2,0,0,1,0,3,9,+5
Chasson Randle,30:19,3,7,.429,3,5,.600,0,0,,0,2,2,5,2,0,1,2,9,-10
Chuma Okeke,25:34,3,6,.500,1,2,.500,0,0,,2,3,5,2,0,1,0,1,7,-11
Khem Birch,22:52,0,6,.000,0,1,.000,0,0,,5,6,11,0,1,1,1,0,0,-9
Gary Clark,16:44,3,6,.500,2,4,.500,0,0,,2,3,5,2,0,0,1,2,8,+2
Mohamed Bamba,13:52,3,6,.500,1,4,.250,1,2,.500,1,4,5,0,0,1,0,3,8,0
