Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,35:45,8,19,.421,4,8,.500,2,3,.667,2,5,7,10,1,0,2,2,22,-11
Kyle Kuzma,29:56,9,17,.529,3,7,.429,1,1,1.000,3,7,10,0,0,1,1,2,22,-16
Dennis Schröder,28:45,2,8,.250,1,2,.500,5,7,.714,1,2,3,4,0,0,0,0,10,-16
Kentavious Caldwell-Pope,27:55,3,7,.429,0,1,.000,0,0,,0,2,2,1,0,1,1,2,6,-20
Marc Gasol,25:00,0,2,.000,0,0,,0,0,,2,7,9,4,0,0,1,1,0,-6
Montrezl Harrell,23:00,4,10,.400,0,0,,0,1,.000,1,2,3,1,1,1,3,2,8,-9
Alex Caruso,19:42,3,7,.429,0,1,.000,0,0,,1,1,2,2,0,0,0,2,6,+4
Wesley Matthews,16:50,1,5,.200,1,3,.333,0,0,,0,1,1,0,0,0,0,1,3,-7
Talen Horton-Tucker,14:08,5,7,.714,3,3,1.000,0,0,,0,2,2,1,0,0,1,2,13,-1
Markieff Morris,12:59,0,3,.000,0,2,.000,0,0,,2,2,4,2,0,0,1,2,0,+1
Devontae Cacok,2:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2
Alfonzo McKinnie,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Quinn Cook,2:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,+2
