Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,41,85,.482,8,28,.286,15,24,.625,8,38,46,29,8,7,13,20,105
DET,0,240,37,82,.451,8,28,.286,20,24,.833,6,34,40,15,9,2,13,21,102
