Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,1,240,37,88,.420,7,27,.259,21,28,.750,15,37,52,25,9,7,9,23,102
POR,0,240,32,83,.386,11,37,.297,18,20,.900,10,35,45,19,5,5,15,21,93
