Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,35:34,.571,.571,.238,.381,2.7,28.7,15.3,42.6,5.8,8.8,7.5,32.7,117,83,20.9
Dennis Schröder,31:33,.612,.464,.143,.643,3.0,6.5,4.7,10.9,1.6,0.0,10.0,27.8,123,106,0.6
Kentavious Caldwell-Pope,24:35,.500,.500,.600,.000,3.9,0.0,2.0,11.8,2.1,0.0,16.7,10.7,101,107,-3.7
Markieff Morris,22:01,.237,.250,.500,.125,4.4,13.9,9.0,6.7,2.3,0.0,10.6,18.8,58,102,-13.8
Marc Gasol,17:17,.457,.357,.714,.571,5.6,5.9,5.7,17.7,0.0,6.0,0.0,22.3,115,106,-0.6
Alex Caruso,30:29,.500,.500,.500,.000,0.0,20.1,9.7,10.3,3.4,0.0,0.0,14.4,112,97,-1.0
Montrezl Harrell,30:00,.618,.583,.000,.333,16.0,13.6,14.8,12.4,0.0,3.5,0.0,20.1,143,105,5.8
Kyle Kuzma,23:29,.340,.200,.200,.400,20.4,26.1,23.2,11.7,0.0,0.0,25.4,14.7,92,103,-8.5
Talen Horton-Tucker,16:28,.400,.400,.200,.000,0.0,31.0,15.0,37.4,0.0,12.7,0.0,13.3,114,93,5.6
Wesley Matthews,8:34,.000,.000,1.000,.000,0.0,0.0,0.0,15.1,0.0,0.0,50.0,10.3,25,112,-17.2
