Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,240,.498,.467,.109,.185,22.4,76.5,44.6,51.2,8.6,13.3,7.4,100.0,106.7,130.4
LAC,240,.700,.684,.430,.215,23.5,77.6,55.4,50.0,4.3,7.3,13.9,100.0,130.4,106.7
