Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.607,.568,.296,.272,12.1,85.0,52.1,65.0,11.7,3.6,16.6,100.0,107.3,104.3
IND,240,.563,.518,.333,.298,15.0,87.9,47.9,71.1,4.9,12.3,14.4,100.0,104.3,107.3
