Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,36:27,4,15,.267,3,9,.333,0,0,,0,2,2,1,1,0,4,4,11,0
Anthony Edwards,34:20,10,21,.476,5,10,.500,3,4,.750,0,7,7,5,1,2,3,2,28,0
Karl-Anthony Towns,32:37,7,10,.700,1,1,1.000,0,0,,1,5,6,4,1,0,2,4,15,+2
Ricky Rubio,29:14,5,12,.417,1,3,.333,2,4,.500,2,2,4,8,0,0,2,3,13,+2
Jarred Vanderbilt,29:10,2,6,.333,0,0,,0,0,,7,6,13,1,2,0,1,4,4,-1
Jordan McLaughlin,19:30,5,12,.417,3,5,.600,0,0,,0,2,2,4,2,0,2,0,13,-15
Jaden McDaniels,17:44,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,2,1,3,0,-9
Josh Okogie,15:40,2,3,.667,2,2,1.000,2,2,1.000,0,0,0,1,1,0,0,3,8,-8
Naz Reid,15:23,4,7,.571,1,2,.500,1,1,1.000,0,1,1,1,1,0,0,3,10,-10
Jaylen Nowell,9:55,0,5,.000,0,1,.000,2,2,1.000,1,1,2,1,1,0,0,1,2,-1
