Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,240,.565,.488,.388,.376,25.6,75.6,50.0,47.2,5.4,12.2,10.0,100.0,120.1,131.9
NYK,240,.648,.608,.410,.325,24.4,74.4,50.0,52.4,5.4,11.5,7.8,100.0,131.9,120.1
