Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,35:14,17,24,.708,2,5,.400,9,10,.900,1,3,4,4,1,1,5,3,45,+7
Chris Paul,32:02,7,13,.538,0,0,,5,7,.714,0,3,3,14,0,0,1,3,19,+10
Deandre Ayton,31:49,4,8,.500,0,0,,2,2,1.000,0,4,4,0,1,2,3,1,10,+9
Mikal Bridges,28:26,3,8,.375,0,3,.000,0,1,.000,0,2,2,1,1,0,0,1,6,-3
Jae Crowder,27:44,3,4,.750,3,4,.750,1,3,.333,0,3,3,1,1,4,0,4,10,+2
Dario Šarić,20:27,6,9,.667,3,5,.600,1,1,1.000,2,3,5,2,1,0,0,2,16,+3
Cameron Johnson,19:41,2,4,.500,2,4,.500,0,0,,0,2,2,2,0,0,0,0,6,+5
Cameron Payne,15:58,4,7,.571,1,3,.333,0,0,,0,4,4,4,0,0,0,3,9,-5
Torrey Craig,15:53,0,3,.000,0,1,.000,0,0,,0,3,3,0,1,0,0,2,0,-1
Jevon Carter,12:46,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,0,2,0,-2
