Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,35:48,8,12,.667,3,4,.750,4,5,.800,0,7,7,5,1,2,1,0,23,+6
Joel Embiid,35:38,3,13,.231,1,1,1.000,11,12,.917,3,9,12,2,1,1,6,4,18,+2
Ben Simmons,35:13,5,11,.455,0,0,,5,6,.833,4,5,9,7,0,1,3,3,15,+2
Danny Green,31:58,3,9,.333,3,9,.333,2,3,.667,2,3,5,2,3,0,2,2,11,+6
Furkan Korkmaz,28:18,5,11,.455,5,11,.455,4,4,1.000,0,7,7,2,0,0,1,2,19,+12
Shake Milton,29:40,4,10,.400,3,6,.500,0,0,,0,1,1,2,0,1,1,0,11,-2
Matisse Thybulle,15:14,3,8,.375,1,5,.200,0,0,,2,1,3,1,0,3,2,1,7,+6
Dwight Howard,12:22,1,2,.500,0,1,.000,0,0,,0,4,4,2,0,0,0,3,2,+5
Mike Scott,12:12,1,2,.500,1,1,1.000,0,0,,0,5,5,1,0,0,2,0,3,+1
Isaiah Joe,3:37,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-3
