Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.562,.529,.329,.271,11.1,77.8,44.4,64.1,7.6,13.3,14.4,100.0,101.0,114.2
IND,240,.567,.532,.362,.309,22.2,88.9,55.6,60.9,5.7,15.8,10.9,100.0,114.2,101.0
