Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,39:01,.573,.425,.300,.700,0.0,16.2,9.2,26.0,2.6,2.3,7.1,34.1,124,128,-4.3
Harrison Barnes,38:24,.661,.643,.643,.429,4.3,16.4,11.2,25.5,0.0,0.0,19.4,25.4,120,136,-2.4
Buddy Hield,38:09,.906,.906,.688,.000,4.3,16.6,11.3,21.6,0.0,2.4,5.9,21.0,165,134,9.8
Maurice Harkless,25:35,.875,.875,.250,.000,0.0,0.0,0.0,5.0,3.9,0.0,20.0,9.2,130,130,-1.8
Hassan Whiteside,13:07,.581,.667,.000,.333,0.0,19.3,10.9,0.0,0.0,0.0,36.8,19.6,61,135,-21.5
Tyrese Haliburton,29:26,.889,.889,.667,.000,0.0,12.9,7.3,29.5,1.7,0.0,18.2,17.6,148,132,5.0
Damian Jones,21:39,1.064,1.000,.000,2.000,15.3,35.0,26.5,5.7,0.0,8.4,21.0,10.4,185,126,3.5
Delon Wright,14:35,.333,.333,.000,.000,0.0,0.0,0.0,8.3,0.0,0.0,0.0,9.7,87,139,-12.5
Chimezie Metu,13:14,.887,1.000,.000,2.000,0.0,19.1,10.8,11.3,7.6,6.8,0.0,20.1,185,112,13.2
Terence Davis,6:50,,,,,0.0,18.5,10.5,0.0,0.0,0.0,100.0,6.9,0,135,-14.6
