Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,39:01,8,20,.400,1,6,.167,13,14,.929,0,5,5,7,2,1,2,4,30,+13
Harrison Barnes,38:24,7,14,.500,4,9,.444,4,6,.667,1,5,6,7,0,0,4,1,22,+5
Buddy Hield,38:09,11,16,.688,7,11,.636,0,0,,1,5,6,5,0,1,1,3,29,+13
Maurice Harkless,25:35,3,4,.750,1,1,1.000,0,0,,0,0,0,1,2,0,1,3,7,+6
Hassan Whiteside,13:07,2,3,.667,0,0,,0,1,.000,0,2,2,0,0,0,2,4,4,+1
Tyrese Haliburton,29:26,6,9,.667,4,6,.667,0,0,,0,3,3,6,1,0,2,1,16,-1
Damian Jones,21:39,2,2,1.000,0,0,,4,4,1.000,2,6,8,1,0,2,1,2,8,+7
Delon Wright,14:35,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-12
Chimezie Metu,13:14,3,3,1.000,0,0,,4,6,.667,0,2,2,1,2,1,0,2,10,-5
Terence Davis,6:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-12
