Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,1,240,45,89,.506,21,42,.500,13,17,.765,8,40,48,31,6,3,14,26,124
MIN,0,240,36,88,.409,17,45,.378,16,21,.762,6,31,37,27,6,7,11,21,105
