Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,26:52,9,17,.529,4,9,.444,1,2,.500,2,5,7,5,2,1,3,3,23,+27
Marcus Morris,25:33,7,12,.583,5,7,.714,0,0,,0,6,6,0,1,0,0,1,19,+25
Kawhi Leonard,22:46,6,11,.545,2,6,.333,1,1,1.000,0,11,11,8,0,1,3,1,15,+30
Ivica Zubac,22:14,5,7,.714,0,0,,3,4,.750,2,4,6,1,0,1,2,4,13,+37
Reggie Jackson,21:06,4,9,.444,3,5,.600,2,2,1.000,1,2,3,4,1,0,0,2,13,+32
Terance Mann,22:11,2,7,.286,2,3,.667,2,2,1.000,2,1,3,3,0,0,1,4,8,-7
Luke Kennard,21:08,5,9,.556,3,6,.500,0,0,,0,2,2,1,0,0,1,0,13,-8
Patrick Patterson,17:29,1,2,.500,1,2,.500,0,0,,0,4,4,1,1,0,0,1,3,+8
Rajon Rondo,14:47,1,3,.333,0,0,,0,0,,0,0,0,4,1,0,0,2,2,+5
DeMarcus Cousins,14:34,2,5,.400,0,2,.000,0,0,,0,1,1,3,0,0,3,3,4,-17
Amir Coffey,12:27,0,3,.000,0,1,.000,1,2,.500,0,1,1,1,0,0,1,2,1,-19
Daniel Oturu,12:00,2,2,1.000,0,0,,3,4,.750,1,2,3,0,0,0,0,2,7,-16
Malik Fitts,6:53,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,-2
