Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,0,240,44,80,.550,14,35,.400,17,18,.944,4,43,47,34,6,8,17,19,119
MEM,1,240,39,97,.402,9,28,.321,12,16,.750,8,29,37,24,10,4,9,14,99
