Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,34:41,8,13,.615,3,5,.600,11,11,1.000,0,9,9,7,0,1,4,2,30,+10
Paul George,31:48,6,11,.545,1,5,.200,0,0,,1,3,4,8,1,1,3,3,13,+17
Serge Ibaka,27:14,6,9,.667,0,3,.000,0,0,,0,4,4,3,1,2,0,2,12,+14
Nicolas Batum,25:01,5,8,.625,3,5,.600,0,0,,1,5,6,3,1,0,2,3,13,+21
Patrick Beverley,21:00,4,8,.500,3,7,.429,0,0,,0,2,2,3,1,2,1,2,11,+7
Lou Williams,26:43,6,12,.500,2,4,.500,3,3,1.000,1,1,2,4,1,0,2,0,17,+13
Marcus Morris,23:08,1,6,.167,0,3,.000,2,2,1.000,0,3,3,0,1,0,3,1,4,+1
Ivica Zubac,18:58,1,2,.500,0,0,,1,2,.500,1,7,8,2,0,2,1,4,3,-1
Terance Mann,17:31,6,8,.750,1,1,1.000,0,0,,0,6,6,2,0,0,1,1,13,-1
Reggie Jackson,10:38,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3,+9
Luke Kennard,1:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+5
Mfiondu Kabengele,1:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+5
