Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,34:41,.841,.731,.385,.846,0.0,24.4,14.8,29.4,0.0,2.0,18.3,28.8,142,99,10.7
Paul George,31:48,.591,.591,.455,.000,4.6,8.9,7.2,34.6,1.5,2.2,21.4,20.1,113,99,1.7
Serge Ibaka,27:14,.667,.667,.333,.000,0.0,13.8,8.4,15.8,1.7,5.1,0.0,15.1,137,95,6.4
Nicolas Batum,25:01,.813,.813,.625,.000,5.8,18.8,13.7,16.7,1.9,0.0,20.0,18.3,125,98,5.9
Patrick Beverley,21:00,.688,.688,.875,.000,0.0,9.0,5.4,19.7,2.3,6.6,11.1,19.6,120,93,10.1
Lou Williams,26:43,.638,.583,.333,.250,5.4,3.5,4.3,21.6,1.8,0.0,13.1,26.2,118,102,2.1
Marcus Morris,23:08,.291,.167,.500,.333,0.0,12.2,7.4,0.0,2.1,0.0,30.4,19.5,41,100,-15.7
Ivica Zubac,18:58,.521,.500,.000,1.000,7.7,34.7,24.1,12.2,0.0,7.3,25.8,9.4,111,91,-0.3
Terance Mann,17:31,.813,.813,.125,.000,0.0,32.2,19.6,19.9,0.0,0.0,11.1,23.5,132,99,7.8
Reggie Jackson,10:38,.500,.500,.667,.000,0.0,17.7,10.7,11.4,0.0,0.0,0.0,12.9,108,103,-3.7
Luke Kennard,1:39,,,,,0.0,57.0,34.6,0.0,0.0,0.0,,0.0,0,94,-1.2
Mfiondu Kabengele,1:39,,,,,0.0,0.0,0.0,66.1,0.0,0.0,,0.0,232,107,22.1
