Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Karl-Anthony Towns,35:48,10,19,.526,1,6,.167,5,5,1.000,3,5,8,11,1,0,3,2,26,-7
Malik Beasley,33:41,10,16,.625,6,9,.667,0,0,,0,1,1,4,1,0,2,0,26,-9
Anthony Edwards,27:43,3,13,.231,3,8,.375,0,0,,0,6,6,3,0,2,4,1,9,-10
Ricky Rubio,22:55,4,8,.500,2,4,.500,2,2,1.000,0,4,4,4,0,0,1,5,12,-7
Jarred Vanderbilt,10:56,1,2,.500,0,0,,0,0,,1,4,5,0,0,0,0,2,2,+1
Jordan McLaughlin,25:05,3,9,.333,3,7,.429,0,0,,0,3,3,6,0,0,1,0,9,-20
Jaylen Nowell,22:11,5,10,.500,3,6,.500,0,0,,2,2,4,1,1,0,1,2,13,-17
Jaden McDaniels,21:51,1,4,.250,0,2,.000,2,2,1.000,0,1,1,2,1,2,0,4,4,-14
Naz Reid,15:12,2,7,.286,1,6,.167,0,0,,0,7,7,1,0,1,1,0,5,-25
Josh Okogie,12:28,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,1,0,2,-19
Juan Hernangómez,8:57,1,5,.200,0,4,.000,0,0,,0,3,3,2,0,0,0,0,2,-1
Jake Layman,3:13,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,-7
