Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,31:27,.793,.769,.308,.154,0.0,13.6,7.7,24.4,2.9,2.7,30.2,25.8,121,107,5.0
Zion Williamson,28:29,.873,.844,.063,.250,0.0,26.2,14.9,29.7,3.2,0.0,14.5,29.8,156,106,14.0
Lonzo Ball,27:28,.505,.500,.583,.167,5.1,7.8,6.6,18.5,3.3,0.0,7.2,20.6,125,109,-2.7
Steven Adams,23:46,.680,.800,.000,.400,17.8,18.0,17.9,0.0,5.8,7.1,14.5,11.8,128,96,3.5
Eric Bledsoe,23:15,.500,.500,.571,.000,0.0,13.8,7.8,20.7,4.0,3.6,12.5,14.1,125,104,3.5
Josh Hart,31:42,.821,.813,.688,.063,0.0,30.3,17.3,7.4,0.0,0.0,10.8,23.8,146,112,6.3
Kira Lewis,22:11,.333,.333,.333,.000,0.0,4.8,2.7,16.8,2.1,0.0,14.3,12.9,100,113,-9.2
Willy Hernangómez,19:16,.902,.833,.000,.667,44.0,11.1,25.2,5.7,2.4,0.0,11.4,18.6,181,111,4.7
J.J. Redick,18:58,.509,.500,1.000,.333,0.0,5.6,3.2,5.0,2.4,0.0,30.4,21.3,78,112,-12.0
Jaxson Hayes,4:58,1.000,1.000,.000,.000,28.4,43.0,36.7,0.0,0.0,0.0,0.0,8.2,212,110,1.2
Nickeil Alexander-Walker,2:50,1.500,1.500,1.000,.000,0.0,37.6,21.4,43.4,0.0,0.0,0.0,14.4,277,111,31.4
Sindarius Thornwell,2:50,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,300,119,23.8
Nicolò Melli,2:50,1.500,1.500,1.000,.000,0.0,0.0,0.0,43.4,0.0,0.0,0.0,14.4,277,119,37.8
