Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,31:27,8,13,.615,4,4,1.000,2,2,1.000,0,4,4,7,2,1,6,2,22,+16
Zion Williamson,28:29,13,16,.813,1,1,1.000,4,4,1.000,0,7,7,6,2,0,3,2,31,+12
Lonzo Ball,27:28,5,12,.417,2,7,.286,1,2,.500,1,2,3,5,2,0,1,3,13,+30
Steven Adams,23:46,4,5,.800,0,0,,0,2,.000,3,4,7,0,3,2,1,2,8,+9
Eric Bledsoe,23:15,3,7,.429,1,4,.250,0,0,,0,3,3,5,2,1,1,0,7,+3
Josh Hart,31:42,10,16,.625,6,11,.545,1,1,1.000,0,9,9,2,0,0,2,0,27,+30
Kira Lewis,22:11,2,6,.333,0,2,.000,0,0,,0,1,1,4,1,0,1,2,4,+5
Willy Hernangómez,19:16,5,6,.833,0,0,,4,4,1.000,6,2,8,1,1,0,1,4,14,+11
J.J. Redick,18:58,2,6,.333,2,6,.333,1,2,.500,0,1,1,1,1,0,3,2,7,+16
Jaxson Hayes,4:58,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,1,2,+11
Sindarius Thornwell,2:50,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+4
Nicolò Melli,2:50,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+4
Nickeil Alexander-Walker,2:50,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,1,3,+4
