Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,39:03,8,15,.533,0,0,,1,2,.500,3,8,11,10,1,1,1,2,17,-11
Joel Embiid,37:43,8,18,.444,1,3,.333,11,13,.846,1,5,6,4,0,2,5,4,28,+8
Tobias Harris,36:40,10,16,.625,2,4,.500,2,4,.500,0,7,7,3,1,0,3,3,24,-3
Danny Green,36:14,5,11,.455,4,9,.444,0,0,,2,4,6,1,1,2,0,1,14,+8
Seth Curry,30:32,1,6,.167,0,3,.000,0,0,,0,1,1,3,1,1,1,3,2,+3
Shake Milton,20:35,4,8,.500,0,2,.000,1,1,1.000,0,3,3,3,1,0,1,3,9,+5
Matisse Thybulle,15:14,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,3,0,0,3,1,+1
Furkan Korkmaz,10:37,3,5,.600,2,3,.667,0,0,,0,0,0,0,1,0,0,1,8,+4
Dwight Howard,7:27,0,0,,0,0,,0,4,.000,1,3,4,0,1,1,0,4,0,-6
Tyrese Maxey,5:55,2,5,.400,0,0,,0,0,,0,0,0,0,0,0,0,0,4,-4
