Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Isaac Okoro,29:57,5,12,.417,0,3,.000,0,0,,1,0,1,2,0,0,1,4,10,-22
Collin Sexton,28:54,1,9,.111,0,2,.000,2,3,.667,1,2,3,8,1,0,3,2,4,-27
Darius Garland,26:24,3,6,.500,1,3,.333,0,0,,0,1,1,5,1,0,1,3,7,-28
Jarrett Allen,25:45,7,11,.636,0,1,.000,4,5,.800,4,6,10,2,0,1,2,0,18,-25
Andre Drummond,16:14,2,7,.286,0,0,,0,0,,4,2,6,1,1,0,4,1,4,-28
Taurean Prince,24:24,4,10,.400,3,5,.600,1,2,.500,2,4,6,1,1,1,0,3,12,-14
Cedi Osman,21:50,1,5,.200,0,4,.000,0,0,,0,2,2,1,1,0,0,0,2,-16
Dylan Windler,17:01,3,7,.429,1,5,.200,4,4,1.000,3,5,8,1,0,1,2,3,11,-7
Lamar Stevens,16:52,1,9,.111,0,4,.000,1,2,.500,0,3,3,2,2,0,3,0,3,-9
Damyean Dotson,14:28,3,8,.375,1,5,.200,1,2,.500,1,2,3,1,0,0,0,0,8,-7
JaVale McGee,10:31,3,5,.600,0,1,.000,2,2,1.000,2,2,4,1,0,3,0,1,8,-4
Dean Wade,7:40,3,5,.600,2,4,.500,0,0,,0,2,2,0,0,1,1,1,8,-3
