Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,0,240,36,94,.383,8,37,.216,15,20,.750,18,31,49,25,7,7,17,18,95
DEN,1,240,51,85,.600,16,36,.444,15,21,.714,4,35,39,31,12,9,11,18,133
