Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,0,240,39,92,.424,11,35,.314,17,19,.895,11,32,43,22,7,5,12,20,106
SAS,1,240,43,92,.467,10,26,.385,24,34,.706,14,40,54,24,9,2,10,17,120
