Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,28:35,7,11,.636,4,5,.800,1,1,1.000,0,3,3,4,2,1,2,3,19,-30
Donte DiVincenzo,28:05,5,15,.333,3,9,.333,0,0,,1,2,3,2,1,0,2,3,13,-12
Jrue Holiday,27:42,7,12,.583,3,6,.500,0,0,,1,2,3,4,1,0,6,1,17,-11
Giannis Antetokounmpo,27:18,6,12,.500,1,3,.333,3,6,.500,3,5,8,5,0,0,2,3,16,-16
Brook Lopez,19:20,2,10,.200,2,6,.333,0,0,,4,2,6,0,0,1,0,0,6,-10
Pat Connaughton,27:42,1,7,.143,1,4,.250,3,3,1.000,4,7,11,2,1,0,2,3,6,+4
Bryn Forbes,22:39,2,5,.400,2,4,.500,0,0,,0,3,3,1,0,0,0,1,6,-10
Sam Merrill,19:57,6,8,.750,3,5,.600,0,0,,0,2,2,0,1,0,0,0,15,+5
Thanasis Antetokounmpo,17:45,6,11,.545,0,3,.000,0,1,.000,2,3,5,3,0,1,2,2,12,+9
Mamadi Diakite,7:24,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,0,0,2,+10
Jordan Nwora,7:24,0,4,.000,0,1,.000,0,0,,0,2,2,2,1,0,0,0,0,+10
Axel Toupane,6:09,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+11
