Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,31:27,.635,.619,.333,.286,0.0,3.2,1.7,63.7,0.0,0.0,11.3,37.4,134,120,10.9
Solomon Hill,30:21,.500,.500,.600,.000,11.0,19.8,15.6,11.6,3.3,0.0,16.7,8.7,128,105,3.3
Bogdan Bogdanović,29:48,.955,.955,.727,.000,0.0,13.4,7.1,20.7,0.0,0.0,15.4,19.3,158,115,10.5
Clint Capela,28:19,.685,.714,.000,.571,19.7,24.7,22.4,4.8,0.0,9.6,10.2,15.2,145,105,2.7
Kevin Huerter,24:34,.773,.773,.364,.000,0.0,12.2,6.4,12.9,0.0,0.0,0.0,19.8,157,116,5.5
Tony Snell,22:01,.282,.000,.250,.750,0.0,18.2,9.6,0.0,2.3,4.1,0.0,10.7,68,106,-8.2
Danilo Gallinari,21:24,.612,.591,.455,.091,0.0,4.7,2.5,0.0,0.0,0.0,8.0,25.7,110,119,-5.1
Onyeka Okongwu,19:41,.527,.500,.000,1.500,11.3,5.1,8.0,0.0,2.5,9.2,13.1,17.1,108,109,-6.5
Lou Williams,18:56,.600,.600,.200,.000,0.0,15.8,8.4,16.2,5.2,0.0,9.1,25.7,116,102,5.0
Brandon Goodwin,3:36,.000,.000,.000,.000,0.0,27.8,14.7,0.0,0.0,0.0,0.0,24.5,0,109,-31.0
Skylar Mays,3:36,,,,,0.0,0.0,0.0,0.0,13.8,0.0,,0.0,0,90,4.9
Nathan Knight,3:36,.347,.000,.500,1.000,0.0,27.8,14.7,0.0,0.0,0.0,0.0,35.3,83,109,-17.5
Bruno Fernando,2:41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.5,0,121,-30.0
