Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,31:27,10,21,.476,6,7,.857,4,6,.667,0,1,1,12,0,0,3,0,30,+26
Solomon Hill,30:21,2,5,.400,1,3,.333,0,0,,3,6,9,3,2,0,1,1,5,+29
Bogdan Bogdanović,29:48,8,11,.727,5,8,.625,0,0,,0,4,4,4,0,0,2,2,21,+29
Clint Capela,28:19,5,7,.714,0,0,,2,4,.500,5,7,12,1,0,3,1,3,12,+31
Kevin Huerter,24:34,7,11,.636,3,4,.750,0,0,,0,3,3,2,0,0,0,3,17,+4
Tony Snell,22:01,0,4,.000,0,1,.000,3,3,1.000,0,4,4,0,1,1,0,3,3,0
Danilo Gallinari,21:24,5,11,.455,3,5,.600,1,1,1.000,0,1,1,0,0,0,1,3,14,0
Onyeka Okongwu,19:41,2,4,.500,0,0,,3,6,.500,2,1,3,0,1,2,1,5,7,-15
Lou Williams,18:56,5,10,.500,2,2,1.000,0,0,,0,3,3,2,2,0,1,1,12,-11
Nathan Knight,3:36,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,-3
Brandon Goodwin,3:36,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
Skylar Mays,3:36,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-3
Bruno Fernando,2:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-4
