Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,240,.517,.476,.434,.241,24.4,85.4,53.5,45.7,7.4,6.1,14.0,100.0,100.4,119.4
PHI,240,.598,.563,.388,.413,14.6,75.6,46.5,61.5,9.5,8.5,8.7,100.0,119.4,100.4
