Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dorian Finney-Smith,34:38,5,10,.500,2,7,.286,0,0,,4,7,11,1,1,0,1,2,12,-19
Luka Dončić,33:01,10,20,.500,2,7,.286,10,11,.909,2,2,4,4,1,1,4,0,32,-17
Josh Richardson,31:03,3,7,.429,0,3,.000,1,2,.500,0,1,1,2,0,1,0,4,7,-14
Jalen Brunson,30:37,7,14,.500,0,3,.000,1,2,.500,0,6,6,2,1,0,1,1,15,-6
Maxi Kleber,14:19,1,2,.500,1,2,.500,0,0,,1,2,3,0,1,0,1,4,3,-3
Tim Hardaway,21:18,3,9,.333,3,6,.500,0,0,,0,3,3,2,0,0,2,1,9,-8
Dwight Powell,13:50,1,2,.500,0,1,.000,1,2,.500,1,3,4,2,3,0,2,1,3,0
J.J. Redick,13:49,1,7,.143,1,3,.333,1,1,1.000,0,2,2,2,0,0,1,0,4,-4
Nicolò Melli,10:28,0,3,.000,0,2,.000,0,0,,1,1,2,1,0,0,0,2,0,-5
Willie Cauley-Stein,10:05,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0,-7
Trey Burke,7:52,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,1,1,2,+1
Boban Marjanović,7:38,0,1,.000,0,0,,2,2,1.000,0,4,4,0,0,1,0,3,2,-3
Tyler Bey,5:02,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+1
Josh Green,4:02,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,1,2,-3
Nate Hinton,2:18,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-3
