Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dorian Finney-Smith,34:38,.600,.600,.700,.000,12.3,23.7,17.7,4.9,1.5,0.0,9.1,14.3,125,119,2.5
Luka Dončić,33:01,.644,.550,.350,.550,6.5,7.1,6.8,28.4,1.5,3.0,13.9,39.3,122,120,13.6
Josh Richardson,31:03,.444,.429,.429,.286,0.0,3.8,1.8,10.2,0.0,3.2,0.0,11.4,105,123,-5.5
Jalen Brunson,30:37,.504,.500,.214,.143,0.0,22.9,10.9,13.1,1.7,0.0,6.3,23.3,102,119,-1.0
Maxi Kleber,14:19,.750,.750,1.000,.000,7.5,16.4,11.7,0.0,3.5,0.0,33.3,9.4,104,115,-4.2
Tim Hardaway,21:18,.500,.500,.667,.000,0.0,16.5,7.9,16.0,0.0,0.0,18.2,23.2,90,124,-3.1
Dwight Powell,13:50,.521,.500,.500,1.000,7.7,25.4,16.1,22.0,11.0,0.0,41.0,15.9,84,98,7.7
J.J. Redick,13:49,.269,.214,.429,.143,0.0,16.9,8.1,22.0,0.0,0.0,11.8,27.5,65,124,-13.4
Nicolò Melli,10:28,.000,.000,.667,.000,10.2,11.2,10.7,13.1,0.0,0.0,0.0,12.9,41,124,-14.6
Willie Cauley-Stein,10:05,.000,.000,.000,.000,0.0,23.2,11.1,0.0,0.0,0.0,50.0,8.9,0,121,-19.6
Trey Burke,7:52,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.9,51,126,-20.0
Boban Marjanović,7:38,.532,.000,.000,2.000,0.0,61.3,29.2,0.0,0.0,12.8,0.0,11.1,125,105,-2.8
Tyler Bey,5:02,1.000,1.000,.000,.000,0.0,23.3,11.1,0.0,0.0,0.0,0.0,8.9,200,123,5.0
Josh Green,4:02,.500,.500,.000,.000,26.4,29.0,27.7,0.0,0.0,0.0,33.3,33.4,77,121,-14.3
Nate Hinton,2:18,1.000,1.000,.000,.000,46.4,0.0,24.3,0.0,0.0,0.0,0.0,19.5,208,124,17.7
