Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,37,86,.430,12,36,.333,16,26,.615,10,30,40,26,6,1,12,11,102
BOS,1,240,46,88,.523,17,41,.415,9,12,.750,11,39,50,35,9,7,13,22,118
