Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Christian Wood,27:02,.973,.962,.308,.154,0.0,33.3,17.2,0.0,1.7,3.6,6.7,23.0,165,101,15.0
John Wall,26:05,.582,.583,.500,.167,0.0,7.7,4.0,46.3,1.7,3.7,13.4,23.9,121,106,5.2
P.J. Tucker,24:53,.363,.333,.500,.333,0.0,12.1,6.2,9.4,3.6,0.0,12.7,13.2,78,104,-5.8
Victor Oladipo,24:42,.672,.643,.571,.143,0.0,24.3,12.5,43.3,0.0,3.9,6.3,26.9,137,107,12.3
Jae'Sean Tate,23:56,.813,.813,.250,.000,13.4,25.1,19.4,0.0,5.7,0.0,0.0,14.0,165,96,8.6
Danuel House,27:41,.508,.429,.714,.286,0.0,14.4,7.5,16.7,1.6,3.5,11.3,13.4,110,106,0.9
Eric Gordon,22:52,.625,.556,.667,.556,0.0,0.0,0.0,22.9,0.0,4.2,21.1,26.0,108,113,-1.1
Sterling Brown,18:12,.571,.571,.714,.000,0.0,16.5,8.5,21.3,0.0,0.0,0.0,16.1,126,110,-2.0
David Nwaba,15:44,.409,.409,.182,.000,20.3,0.0,9.8,0.0,0.0,0.0,0.0,29.2,96,114,-12.0
DeMarcus Cousins,13:50,.476,.000,1.000,2.500,0.0,21.7,11.2,15.4,0.0,0.0,32.3,18.7,85,107,-13.3
Mason Jones,5:01,.000,.000,1.000,.000,0.0,19.9,10.3,21.3,0.0,0.0,0.0,8.3,63,107,-16.7
Ben McLemore,5:01,.750,.750,1.000,.000,0.0,19.9,10.3,0.0,0.0,0.0,33.3,25.0,77,110,-5.3
Rodions Kurucs,5:01,,,,,21.3,0.0,10.3,0.0,0.0,0.0,100.0,16.7,38,115,-20.1
