Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Joe Harris,28:48,8,12,.667,5,8,.625,2,2,1.000,1,2,3,3,2,0,3,0,23,+19
Kevin Durant,27:10,11,15,.733,4,6,.667,5,6,.833,0,4,4,4,0,0,4,1,31,+32
Nicolas Claxton,20:38,3,4,.750,0,0,,0,1,.000,1,7,8,2,1,1,0,4,6,+21
Jeff Green,18:50,1,2,.500,0,1,.000,5,5,1.000,1,3,4,4,0,0,1,3,7,+22
Chris Chiozza,13:55,2,6,.333,0,1,.000,0,0,,0,2,2,5,0,1,0,0,4,+17
Landry Shamet,25:48,7,12,.583,5,9,.556,0,0,,0,5,5,5,0,0,1,4,19,+21
Blake Griffin,24:07,0,6,.000,0,4,.000,4,4,1.000,0,4,4,2,1,0,2,2,4,-5
Timothé Luwawu-Cabarrot,23:47,4,11,.364,1,5,.200,0,0,,1,5,6,1,0,0,2,2,9,+7
Bruce Brown,23:26,4,15,.267,0,2,.000,1,1,1.000,4,8,12,3,4,1,3,3,9,+22
DeAndre Jordan,20:37,5,5,1.000,0,0,,3,5,.600,1,6,7,2,0,1,1,2,13,+7
Alize Johnson,9:25,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,0,2,-12
Reggie Perry,3:29,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
