Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,0,240,38,76,.500,14,33,.424,26,36,.722,4,36,40,21,8,8,19,28,116
DET,1,240,35,92,.380,13,35,.371,23,29,.793,16,29,45,21,8,6,15,26,106
