Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,38:04,.650,.605,.421,.211,3.8,14.5,10.4,14.2,1.2,6.6,8.8,25.9,122,103,6.4
Stephen Curry,34:50,.755,.676,.529,.471,0.0,13.2,8.1,32.3,2.7,0.0,28.1,35.5,112,104,2.6
Kelly Oubre,29:01,.618,.650,.400,.300,0.0,15.9,9.7,0.0,3.2,5.8,15.0,19.9,96,98,0.6
Juan Toscano-Anderson,23:55,.868,1.250,.500,1.000,0.0,11.6,7.1,23.6,2.0,0.0,51.0,10.6,97,106,-2.7
James Wiseman,21:44,.333,.333,.222,.000,6.7,21.2,15.6,7.0,0.0,7.7,18.2,21.9,65,102,-15.0
Kevon Looney,21:49,.347,.000,.500,1.000,0.0,21.2,12.9,23.2,2.2,0.0,0.0,5.7,128,101,1.6
Damion Lee,18:58,.667,.667,.833,.000,7.7,9.7,8.9,0.0,2.5,0.0,0.0,13.7,132,106,2.5
Brad Wanamaker,17:37,.557,.400,.400,1.400,0.0,10.5,6.4,16.7,0.0,4.8,0.0,19.9,127,109,-0.7
Eric Paschall,13:29,.753,.750,.000,1.500,0.0,13.7,8.4,13.0,0.0,0.0,0.0,21.3,158,110,1.7
Mychal Mulder,10:59,.362,.000,1.000,4.000,0.0,8.4,5.1,0.0,0.0,0.0,26.6,14.8,56,112,-17.4
Jordan Poole,9:34,1.000,1.000,.000,.000,15.2,0.0,5.9,0.0,0.0,0.0,50.0,9.1,108,117,-8.0
