Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Kuzma,29:04,5,14,.357,2,6,.333,1,2,.500,1,1,2,1,1,0,0,2,13,-20
Dennis Schröder,28:06,3,8,.375,1,2,.500,1,2,.500,0,1,1,8,0,0,0,1,8,-19
Kentavious Caldwell-Pope,23:23,1,7,.143,0,3,.000,0,1,.000,0,3,3,2,3,0,0,3,2,-3
Wesley Matthews,22:58,1,7,.143,1,6,.167,0,0,,0,1,1,0,2,0,0,2,3,-17
Marc Gasol,20:54,7,10,.700,4,6,.667,0,0,,2,2,4,3,0,0,1,1,18,-13
Talen Horton-Tucker,27:06,7,15,.467,0,3,.000,5,5,1.000,1,5,6,7,3,0,2,0,19,-4
Ben McLemore,23:01,7,12,.583,2,6,.333,1,1,1.000,1,2,3,2,0,0,1,2,17,+11
Montrezl Harrell,20:05,5,11,.455,0,0,,2,2,1.000,3,5,8,3,1,1,0,0,12,-14
Alfonzo McKinnie,15:42,4,6,.667,2,3,.667,0,0,,1,1,2,0,1,0,0,1,10,+11
Alex Caruso,15:39,3,6,.500,0,2,.000,0,0,,1,1,2,2,1,0,2,2,6,-10
Devontae Cacok,7:01,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,1,1,3,+19
Kostas Antetokounmpo,7:01,0,1,.000,0,0,,2,4,.500,1,3,4,0,0,1,1,1,2,+19
