Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,29:04,.437,.429,.429,.143,3.2,5.2,3.9,4.6,1.6,0.0,0.0,21.5,95,122,-7.6
Dennis Schröder,28:06,.450,.438,.250,.250,0.0,5.3,2.0,35.2,0.0,0.0,0.0,13.3,123,126,-3.9
Kentavious Caldwell-Pope,23:23,.134,.143,.429,.143,0.0,19.2,7.3,9.8,6.0,0.0,0.0,13.4,45,111,-10.5
Wesley Matthews,22:58,.214,.214,.857,.000,0.0,6.5,2.5,0.0,4.1,0.0,0.0,12.8,47,117,-12.1
Marc Gasol,20:54,.900,.900,.600,.000,8.8,14.4,10.9,24.7,0.0,0.0,9.1,22.1,158,125,15.0
Talen Horton-Tucker,27:06,.552,.467,.200,.333,3.4,27.7,12.7,39.2,5.2,0.0,10.4,29.7,116,111,7.9
Ben McLemore,23:01,.683,.667,.500,.083,4.0,13.0,7.4,14.2,0.0,0.0,7.4,24.5,127,125,1.6
Montrezl Harrell,20:05,.505,.455,.000,.182,13.8,37.3,22.8,22.4,2.3,4.5,0.0,24.8,123,113,6.6
Alfonzo McKinnie,15:42,.833,.833,.500,.000,5.9,9.6,7.3,0.0,3.0,0.0,0.0,16.0,158,119,6.7
Alex Caruso,15:39,.500,.500,.333,.000,5.9,9.6,7.3,17.6,3.0,0.0,25.0,21.5,87,119,-8.4
Devontae Cacok,7:01,.798,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,17.2,89,127,-12.7
Kostas Antetokounmpo,7:01,.362,.000,.000,4.000,13.2,64.1,32.6,0.0,0.0,12.9,26.6,22.5,72,109,-12.3
