Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,36:22,9,13,.692,0,2,.000,9,15,.600,3,11,14,8,0,1,5,4,27,+12
Khris Middleton,33:08,9,16,.563,1,6,.167,0,0,,1,7,8,7,1,0,2,4,19,+1
Jrue Holiday,33:04,6,13,.462,2,4,.500,1,3,.333,1,4,5,5,1,0,4,0,15,+2
Donte DiVincenzo,25:42,4,8,.500,1,4,.250,0,0,,4,5,9,5,0,0,2,0,9,+14
Brook Lopez,25:34,4,6,.667,1,2,.500,3,3,1.000,1,2,3,0,0,0,1,0,12,+12
Bobby Portis,26:38,9,16,.563,1,2,.500,2,2,1.000,2,4,6,1,0,0,0,2,21,-1
Pat Connaughton,16:28,1,5,.200,0,3,.000,0,0,,3,1,4,1,1,1,1,3,2,+16
D.J. Augustin,15:43,3,6,.500,3,4,.750,0,0,,0,1,1,3,0,0,0,0,9,+11
Bryn Forbes,13:54,3,5,.600,1,3,.333,4,4,1.000,0,0,0,0,0,0,1,1,11,-1
Torrey Craig,13:27,2,3,.667,0,1,.000,0,0,,1,1,2,2,1,0,0,2,4,+4
