Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,36:22,.689,.692,.154,1.154,10.4,35.4,23.4,27.7,0.0,3.0,20.3,27.3,126,117,7.5
Khris Middleton,33:08,.594,.594,.375,.000,3.8,24.7,14.7,27.4,1.5,0.0,11.1,21.9,130,117,3.2
Jrue Holiday,33:04,.524,.538,.308,.231,3.8,14.2,9.2,17.6,1.5,0.0,21.8,22.4,101,118,-3.4
Donte DiVincenzo,25:42,.563,.563,.500,.000,19.7,22.8,21.3,22.0,0.0,0.0,20.0,15.7,127,121,3.2
Brook Lopez,25:34,.820,.750,.333,.500,4.9,9.2,7.1,0.0,0.0,0.0,12.0,13.1,152,122,1.4
Bobby Portis,26:38,.622,.594,.125,.125,9.5,17.6,13.7,5.3,0.0,0.0,0.0,25.6,145,121,1.9
Pat Connaughton,16:28,.200,.200,.600,.000,23.0,7.1,14.8,6.2,3.0,6.6,16.7,14.7,82,110,-8.0
D.J. Augustin,15:43,.750,.750,.667,.000,0.0,7.4,3.9,22.4,0.0,0.0,0.0,15.4,178,123,10.0
Bryn Forbes,13:54,.814,.700,.600,.800,0.0,0.0,0.0,0.0,0.0,0.0,12.9,22.5,150,123,1.8
Torrey Craig,13:27,.667,.667,.333,.000,9.4,8.7,9.0,16.7,3.7,0.0,0.0,9.0,167,113,6.2
