Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,240,.672,.628,.523,.360,18.9,70.7,46.2,40.0,8.9,5.6,9.9,100.0,132.7,121.8
PHI,240,.588,.543,.245,.255,29.3,81.1,53.8,40.4,5.9,9.8,10.3,100.0,121.8,132.7
