Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Oshae Brissett,38:13,3,8,.375,2,5,.400,3,4,.750,5,6,11,2,0,1,0,1,11,0
Malcolm Brogdon,36:09,9,21,.429,3,6,.500,5,6,.833,1,7,8,4,0,1,1,2,26,+13
Edmond Sumner,34:09,9,15,.600,4,5,.800,0,1,.000,0,1,1,2,1,1,0,2,22,+5
Caris LeVert,30:21,9,19,.474,0,5,.000,7,13,.538,2,5,7,3,2,1,1,4,25,+7
JaKarr Sampson,21:20,1,5,.200,0,1,.000,1,2,.500,1,3,4,0,0,1,0,6,3,+3
T.J. McConnell,29:46,1,6,.167,0,0,,4,4,1.000,0,3,3,13,5,1,1,2,6,+15
Doug McDermott,23:59,7,10,.700,0,2,.000,4,4,1.000,0,0,0,2,0,0,0,3,18,-1
Justin Holiday,19:14,1,7,.143,1,5,.200,1,1,1.000,0,5,5,1,2,2,1,1,4,-3
Kelan Martin,3:51,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,1,0,0,0,0
Aaron Holiday,2:58,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-9
