Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,36,90,.400,19,55,.345,21,23,.913,13,31,44,25,4,5,8,20,112
BRK,0,240,43,87,.494,9,30,.300,21,27,.778,10,37,47,25,5,2,8,17,116
