Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dorian Finney-Smith,38:32,.000,.000,.600,.000,0.0,8.9,4.4,3.0,2.7,0.0,0.0,6.0,15,113,-7.5
Luka Dončić,37:53,.626,.609,.348,.174,6.0,24.1,15.1,36.1,1.4,0.0,10.8,33.6,125,112,14.2
Josh Richardson,29:51,.667,.667,.333,.000,0.0,15.3,7.7,5.2,0.0,0.0,7.7,20.0,122,117,-0.5
James Johnson,28:04,.500,.500,.375,.000,4.1,8.1,6.1,14.6,3.7,0.0,0.0,13.1,122,111,1.2
Dwight Powell,10:50,.410,.250,.000,.500,10.5,10.5,10.5,0.0,0.0,0.0,0.0,20.7,102,119,-7.2
Jalen Brunson,30:12,.833,.773,.636,.455,0.0,7.6,3.8,9.8,0.0,0.0,13.2,23.1,145,120,7.9
Tim Hardaway,24:46,.391,.353,.471,.118,4.6,4.6,4.6,19.1,0.0,0.0,0.0,33.1,95,120,-8.6
Willie Cauley-Stein,23:56,.868,1.000,.000,1.000,0.0,19.1,9.6,0.0,0.0,4.3,0.0,5.5,173,114,-0.8
Boban Marjanović,12:59,.714,.714,.000,.000,26.4,44.0,35.2,15.7,0.0,0.0,12.5,28.3,137,108,9.0
Trey Burke,2:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.1,0,122,-41.6
