Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dorian Finney-Smith,38:32,0,5,.000,0,3,.000,0,0,,0,3,3,1,2,0,0,2,0,+4
Luka Dončić,37:53,11,23,.478,6,8,.750,3,4,.750,2,8,10,8,1,0,3,0,31,+5
Josh Richardson,29:51,7,12,.583,2,4,.500,0,0,,0,4,4,1,0,0,1,3,16,-9
James Johnson,28:04,4,8,.500,0,3,.000,0,0,,1,2,3,3,2,0,0,4,8,+4
Dwight Powell,10:50,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,-7
Jalen Brunson,30:12,6,11,.545,5,7,.714,5,5,1.000,0,2,2,2,0,0,2,2,22,+6
Tim Hardaway,24:46,6,17,.353,0,8,.000,2,2,1.000,1,1,2,3,0,0,0,3,14,+7
Willie Cauley-Stein,23:56,2,2,1.000,0,0,,1,2,.500,0,4,4,0,0,1,0,2,5,-4
Boban Marjanović,12:59,5,7,.714,0,0,,0,0,,3,5,8,1,0,0,1,1,10,+13
Trey Burke,2:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-4
