Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Caris LeVert,34:40,.512,.462,.462,.462,3.3,8.3,6.0,22.3,2.7,0.0,20.4,24.6,93,112,-3.0
Myles Turner,31:34,.444,.429,.286,.286,3.6,21.3,13.2,4.5,1.5,2.4,27.6,15.0,70,109,-10.3
Justin Holiday,29:58,.335,.308,.692,.077,0.0,19.2,10.4,4.8,3.1,2.5,13.0,22.4,63,106,-9.3
Domantas Sabonis,27:29,.571,.571,.000,.000,8.3,27.9,19.0,22.5,1.7,0.0,22.2,14.2,107,109,0.3
Edmond Sumner,22:25,.536,.500,.250,.375,0.0,25.7,14.0,21.8,0.0,3.3,30.0,25.8,81,111,-6.9
T.J. McConnell,31:41,.676,.625,.125,.250,0.0,3.0,1.6,34.9,0.0,4.7,25.3,16.3,116,116,-0.3
Doug McDermott,28:41,.722,.722,.667,.000,0.0,6.7,3.6,16.9,0.0,0.0,0.0,13.6,144,118,3.4
Aaron Holiday,15:12,.750,.750,.500,.000,0.0,0.0,0.0,42.7,3.1,0.0,20.0,28.6,113,113,6.7
Goga Bitadze,10:47,.791,.900,.400,.600,31.8,35.6,33.9,22.0,0.0,0.0,0.0,25.5,158,110,17.3
JaKarr Sampson,4:11,.000,.000,.500,1.000,27.3,22.9,24.9,0.0,0.0,17.9,0.0,29.9,24,100,-25.7
Kelan Martin,1:41,.000,.000,.000,.000,67.9,0.0,31.0,75.0,0.0,0.0,0.0,25.8,91,120,2.9
Cassius Stanley,1:41,.000,.000,.000,.000,0.0,57.0,31.0,0.0,0.0,0.0,0.0,25.8,0,105,-26.6
