Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,265,45,96,.469,14,32,.438,29,33,.879,11,37,48,24,7,7,12,25,133
MEM,0,265,47,94,.500,14,30,.467,21,34,.618,10,33,43,33,7,6,14,27,129
