Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,26:42,8,14,.571,0,3,.000,5,6,.833,2,6,8,3,0,1,2,2,21,-20
Ben Simmons,26:01,2,6,.333,0,0,,3,6,.500,1,6,7,4,1,1,1,3,7,-16
Seth Curry,23:34,1,6,.167,1,5,.200,0,2,.000,0,2,2,1,0,0,1,1,3,-16
Danny Green,23:23,2,7,.286,2,6,.333,0,0,,1,2,3,1,0,2,0,0,6,-15
Mike Scott,20:07,3,10,.300,3,7,.429,0,0,,0,3,3,1,1,0,1,4,9,-10
Dwight Howard,24:18,4,6,.667,0,0,,1,2,.500,6,6,12,3,0,1,2,3,9,-15
Shake Milton,16:44,5,11,.455,0,2,.000,4,4,1.000,1,0,1,1,0,0,1,0,14,-9
Matisse Thybulle,14:49,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-11
Furkan Korkmaz,14:21,2,7,.286,1,3,.333,0,1,.000,0,2,2,3,1,0,1,1,5,-10
Paul Reed,13:02,5,7,.714,0,1,.000,0,1,.000,2,4,6,2,1,1,1,1,10,+6
Isaiah Joe,9:48,1,3,.333,1,3,.333,3,4,.750,0,0,0,2,0,0,0,2,6,+10
Rayjon Tucker,9:48,0,3,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,1,2,+10
Mason Jones,9:29,3,3,1.000,0,0,,0,0,,2,0,2,1,0,0,0,0,6,+10
Ignas Brazdeikis,7:54,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,+6
