Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.493,.461,.382,.315,29.1,77.3,50.5,62.2,4.2,11.8,9.0,100.0,105.2,122.1
MEM,240,.607,.584,.427,.169,22.7,70.9,49.5,68.2,6.3,18.2,11.2,100.0,122.1,105.2
