Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BRK,240,.567,.539,.322,.244,23.3,71.4,44.9,54.5,11.7,13.8,6.6,100.0,119.8,112.4
WAS,240,.607,.576,.266,.241,28.6,76.7,55.1,57.1,5.3,6.6,17.9,100.0,112.4,119.8
