Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,41:23,.958,.958,.250,.000,3.6,18.0,12.1,10.4,0.0,1.9,20.0,15.7,150,117,7.4
Ben Simmons,35:45,.663,.700,.000,.300,4.2,6.0,5.2,41.5,2.8,2.2,15.0,16.2,143,114,8.2
Joel Embiid,30:13,.880,.800,.133,1.000,14.9,28.2,22.7,17.3,1.6,0.0,18.8,38.2,150,112,15.0
Seth Curry,27:01,.750,.750,.500,.000,0.0,0.0,0.0,5.2,1.8,0.0,16.7,19.3,124,119,-1.4
Danny Green,24:34,.357,.357,.857,.000,0.0,13.0,7.6,4.8,2.0,3.3,0.0,12.4,93,113,-3.4
Matisse Thybulle,20:52,.563,.563,.375,.000,7.2,15.3,11.9,0.0,0.0,7.7,0.0,16.6,127,113,1.1
Shake Milton,18:28,.381,.286,.286,.286,0.0,0.0,0.0,13.1,2.7,0.0,11.3,20.9,91,117,-11.7
Dwight Howard,17:47,.399,.000,.000,2.000,33.7,48.0,42.1,0.0,8.3,9.0,57.1,21.4,64,85,-5.3
Furkan Korkmaz,17:42,.333,.333,.778,.000,0.0,6.0,3.5,13.7,0.0,0.0,10.0,24.5,82,122,-13.0
Tyrese Maxey,6:12,1.000,1.000,.000,.000,0.0,51.6,30.2,0.0,0.0,0.0,0.0,7.0,200,110,3.6
